Sexo,edad,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Mujeres,1,0.01723,0.01521,0.014041,0.013068,0.012219,0.011188,0.010163,0.009231,0.008239,0.007388,0.006602,0.005839,0.005157,0.004702,0.004334,0.003959,0.003652,0.003416,0.003209,0.002913,0.002724,0.00259,0.002378,0.002134,0.001944,0.001781,0.001634,0.00152,0.001448,0.001376,0.001295,0.001212,0.001131,0.00107,0.001018,0.000969,0.000926,0.000884,0.000846,0.000811,0.000778,0.000752,0.000731,0.000715,0.000702,0.000687
Mujeres,2,0.009428,0.007773,0.007184,0.00665,0.006163,0.005577,0.005001,0.004489,0.003983,0.003554,0.003159,0.002795,0.002486,0.002261,0.002088,0.001927,0.001807,0.00171,0.001619,0.001495,0.001403,0.001326,0.001219,0.001095,0.000994,0.000907,0.000834,0.000777,0.000739,0.000704,0.00067,0.000638,0.000609,0.000591,0.000578,0.000567,0.000559,0.000549,0.000539,0.000526,0.000512,0.000499,0.000484,0.000471,0.000458,0.000446
Mujeres,3,0.006285,0.004915,0.004561,0.004215,0.00389,0.003499,0.003116,0.00278,0.002465,0.002198,0.001953,0.001735,0.001556,0.001415,0.00131,0.001219,0.001158,0.001107,0.001055,0.000988,0.00093,0.000875,0.000806,0.000726,0.000658,0.000601,0.000553,0.000518,0.000492,0.00047,0.00045,0.000433,0.00042,0.000414,0.000413,0.000413,0.000415,0.000415,0.000414,0.000409,0.000401,0.000392,0.000381,0.000369,0.000357,0.000345
Mujeres,4,0.004719,0.003701,0.003475,0.003233,0.002882,0.002603,0.002323,0.002052,0.001808,0.001612,0.001446,0.001282,0.001145,0.001055,0.000978,0.000929,0.000879,0.000847,0.000817,0.000775,0.000728,0.000677,0.000625,0.000574,0.000521,0.000483,0.000444,0.000412,0.000388,0.000367,0.000346,0.000334,0.000331,0.000333,0.000333,0.000343,0.000345,0.000354,0.000358,0.00036,0.000357,0.00035,0.000342,0.000333,0.000324,0.000318
Mujeres,5,0.003343,0.002721,0.002623,0.002462,0.002118,0.001917,0.00171,0.001493,0.001306,0.001165,0.001057,0.000939,0.000837,0.00078,0.000723,0.000701,0.000663,0.000644,0.000627,0.000603,0.000564,0.000516,0.000477,0.000446,0.000405,0.000379,0.000345,0.000316,0.000294,0.000275,0.000256,0.00025,0.000253,0.000261,0.000265,0.000283,0.000288,0.000305,0.000315,0.000326,0.000328,0.000324,0.000315,0.000309,0.000304,0.000303
Mujeres,6,0.002768,0.002173,0.002095,0.001968,0.001695,0.001537,0.001377,0.001206,0.001061,0.00095,0.000863,0.000766,0.000686,0.000641,0.000596,0.000579,0.00055,0.000537,0.000525,0.000507,0.000475,0.000437,0.000405,0.00038,0.000347,0.000328,0.000302,0.000277,0.000259,0.000244,0.000227,0.000222,0.000225,0.000233,0.000236,0.000253,0.000257,0.000272,0.00028,0.00029,0.000292,0.000288,0.000281,0.000275,0.000271,0.00027
Mujeres,7,0.002366,0.0018,0.001736,0.001633,0.00141,0.001282,0.001153,0.001016,0.000898,0.000807,0.000735,0.000655,0.000587,0.000551,0.000514,0.000501,0.000477,0.000467,0.000458,0.000444,0.000418,0.000385,0.000358,0.000338,0.000311,0.000296,0.000274,0.000254,0.000237,0.000223,0.000208,0.000205,0.000207,0.000214,0.000217,0.000232,0.000236,0.00025,0.000257,0.000267,0.000268,0.000265,0.000259,0.000254,0.00025,0.000249
Mujeres,8,0.002081,0.001537,0.001485,0.0014,0.001212,0.001108,0.001002,0.000887,0.000788,0.000713,0.000652,0.000582,0.000524,0.000494,0.000461,0.000451,0.000431,0.000423,0.000415,0.000403,0.000381,0.000352,0.000329,0.000312,0.000289,0.000276,0.000257,0.000239,0.000225,0.000212,0.000199,0.000195,0.000197,0.000204,0.000207,0.000221,0.000224,0.000237,0.000245,0.000253,0.000255,0.000252,0.000247,0.000242,0.000238,0.000238
Mujeres,9,0.001879,0.00135,0.00131,0.00124,0.001078,0.000991,0.000903,0.000804,0.000719,0.000653,0.000601,0.00054,0.000487,0.00046,0.000431,0.000422,0.000403,0.000397,0.000391,0.000381,0.000361,0.000335,0.000314,0.0003,0.000278,0.000267,0.00025,0.000234,0.000221,0.000208,0.000195,0.000192,0.000195,0.000202,0.000204,0.000218,0.00022,0.000233,0.00024,0.000249,0.000251,0.000248,0.000244,0.000239,0.000237,0.000238
Mujeres,10,0.001748,0.001223,0.001191,0.001133,0.000992,0.000919,0.000844,0.000756,0.00068,0.000621,0.000576,0.00052,0.000472,0.000446,0.000419,0.00041,0.000392,0.000386,0.000381,0.000372,0.000354,0.00033,0.000311,0.000298,0.000278,0.000268,0.000251,0.000236,0.000224,0.000213,0.0002,0.000197,0.0002,0.000207,0.00021,0.000223,0.000226,0.000239,0.000246,0.000255,0.000258,0.000256,0.000252,0.000248,0.000246,0.000248
Mujeres,11,0.001672,0.001143,0.001118,0.001071,0.000945,0.000882,0.000817,0.000738,0.000667,0.000614,0.000571,0.000519,0.000473,0.000449,0.000422,0.000413,0.000395,0.000388,0.000383,0.000375,0.000358,0.000336,0.000318,0.000306,0.000288,0.000279,0.000263,0.000248,0.000236,0.000225,0.000213,0.000211,0.000214,0.000221,0.000224,0.000237,0.00024,0.000254,0.000261,0.000272,0.000276,0.000274,0.000269,0.000266,0.000265,0.000269
Mujeres,12,0.001641,0.001102,0.001084,0.001046,0.000929,0.000877,0.000819,0.000743,0.000676,0.000625,0.000586,0.000535,0.000489,0.000466,0.000438,0.000429,0.000409,0.000401,0.000397,0.000389,0.000372,0.000351,0.000334,0.000324,0.000307,0.0003,0.000284,0.000269,0.000258,0.000247,0.000234,0.000232,0.000236,0.000244,0.000246,0.000261,0.000264,0.000279,0.000288,0.0003,0.000303,0.000301,0.000298,0.000295,0.000294,0.000298
Mujeres,13,0.001648,0.001096,0.001085,0.001055,0.000945,0.000899,0.000844,0.00077,0.000703,0.000652,0.000615,0.000564,0.000517,0.000494,0.000466,0.000456,0.000433,0.000423,0.000419,0.000411,0.000394,0.000373,0.000358,0.00035,0.000334,0.000329,0.000313,0.000297,0.000287,0.000276,0.000262,0.00026,0.000265,0.000274,0.000276,0.000292,0.000295,0.000311,0.000321,0.000335,0.00034,0.000338,0.000336,0.000332,0.000331,0.000335
Mujeres,14,0.001689,0.001124,0.001118,0.001092,0.000984,0.000942,0.00089,0.000816,0.000747,0.000695,0.000657,0.000605,0.000557,0.000531,0.0005,0.000489,0.000464,0.000453,0.000447,0.00044,0.000423,0.000401,0.000387,0.000382,0.000367,0.000364,0.000347,0.000331,0.000321,0.00031,0.000294,0.000292,0.000299,0.000308,0.00031,0.000328,0.00033,0.000349,0.000361,0.000376,0.000383,0.000381,0.000379,0.000375,0.000374,0.000377
Mujeres,15,0.001756,0.001178,0.001178,0.001158,0.001047,0.001006,0.000953,0.000875,0.000803,0.000749,0.000709,0.000654,0.000603,0.000576,0.000543,0.00053,0.000501,0.000488,0.000482,0.000473,0.000455,0.000433,0.000419,0.000416,0.000403,0.000401,0.000384,0.000368,0.000356,0.000345,0.000328,0.000326,0.000332,0.000343,0.000345,0.000366,0.000368,0.000389,0.000402,0.000421,0.000427,0.000426,0.000424,0.000421,0.000418,0.000422
Mujeres,16,0.001843,0.00126,0.001262,0.001244,0.001128,0.001087,0.001032,0.000949,0.000869,0.00081,0.000769,0.000711,0.000655,0.000627,0.00059,0.000576,0.000542,0.000527,0.000519,0.000509,0.00049,0.000466,0.000453,0.000451,0.000439,0.000438,0.000421,0.000403,0.000391,0.000378,0.00036,0.000358,0.000365,0.000377,0.000379,0.000402,0.000405,0.000429,0.000443,0.000463,0.000471,0.000471,0.000469,0.000465,0.000463,0.000465
Mujeres,17,0.001946,0.001364,0.001368,0.001349,0.001225,0.001181,0.00112,0.001032,0.000945,0.00088,0.000835,0.000772,0.000711,0.000681,0.00064,0.000624,0.000586,0.000568,0.000559,0.000548,0.000526,0.000501,0.000487,0.000486,0.000473,0.000474,0.000455,0.000436,0.000423,0.000409,0.000389,0.000387,0.000395,0.000407,0.00041,0.000434,0.000438,0.000464,0.000481,0.000503,0.000513,0.000513,0.000512,0.000508,0.000506,0.000508
Mujeres,18,0.002062,0.001483,0.00149,0.00147,0.001335,0.001285,0.001218,0.001121,0.001027,0.000955,0.000905,0.000837,0.00077,0.000737,0.000693,0.000673,0.000632,0.000611,0.000599,0.000586,0.000563,0.000535,0.00052,0.000519,0.000506,0.000506,0.000486,0.000464,0.000449,0.000434,0.000414,0.000411,0.000419,0.000433,0.000436,0.000463,0.000467,0.000495,0.000513,0.000538,0.000549,0.00055,0.00055,0.000546,0.000544,0.000547
Mujeres,19,0.002185,0.001617,0.001622,0.001601,0.00145,0.001397,0.001324,0.001217,0.001113,0.001033,0.000979,0.000903,0.000832,0.000794,0.000746,0.000725,0.000677,0.000655,0.000641,0.000625,0.0006,0.00057,0.000551,0.000549,0.000534,0.000533,0.000511,0.000487,0.00047,0.000454,0.000433,0.00043,0.000439,0.000454,0.000458,0.000486,0.000491,0.000521,0.00054,0.000568,0.000579,0.000582,0.000582,0.000579,0.000577,0.000581
Mujeres,20,0.002316,0.001762,0.001767,0.001739,0.001576,0.001514,0.001432,0.001315,0.001201,0.001114,0.001052,0.00097,0.000893,0.000853,0.0008,0.000776,0.000724,0.000698,0.000681,0.000663,0.000635,0.000602,0.000582,0.000578,0.00056,0.000558,0.000533,0.000507,0.000488,0.000471,0.000448,0.000445,0.000456,0.00047,0.000475,0.000504,0.000511,0.000542,0.000563,0.000592,0.000605,0.000608,0.00061,0.000607,0.000607,0.000612
Mujeres,21,0.002449,0.001911,0.001916,0.001883,0.001703,0.001632,0.001543,0.001415,0.001291,0.001196,0.001128,0.00104,0.000955,0.000911,0.000854,0.000827,0.00077,0.000741,0.000722,0.000702,0.000671,0.000633,0.000611,0.000604,0.000584,0.000579,0.000551,0.000522,0.000502,0.000484,0.00046,0.000458,0.000468,0.000484,0.000488,0.00052,0.000526,0.00056,0.000581,0.000611,0.000626,0.00063,0.000633,0.000631,0.000633,0.00064
Mujeres,22,0.002583,0.002065,0.002068,0.00203,0.001831,0.001753,0.001655,0.001515,0.001382,0.001279,0.001205,0.001108,0.001017,0.00097,0.000908,0.000878,0.000817,0.000784,0.000763,0.00074,0.000705,0.000665,0.000639,0.000629,0.000606,0.000598,0.000568,0.000537,0.000516,0.000496,0.000472,0.000469,0.000479,0.000495,0.0005,0.000533,0.000539,0.000574,0.000596,0.000627,0.000643,0.000649,0.000652,0.000652,0.000654,0.000664
Mujeres,23,0.002714,0.002219,0.00222,0.002176,0.001959,0.001874,0.001766,0.001617,0.001472,0.001361,0.001281,0.001176,0.001079,0.001027,0.000961,0.000929,0.000863,0.000827,0.000803,0.000778,0.000739,0.000695,0.000666,0.000653,0.000627,0.000617,0.000584,0.000551,0.000528,0.000507,0.000482,0.000479,0.000489,0.000505,0.000511,0.000544,0.000551,0.000586,0.000609,0.000642,0.000658,0.000665,0.000668,0.000669,0.000673,0.000686
Mujeres,24,0.002848,0.002374,0.00237,0.00232,0.002087,0.001994,0.001877,0.001717,0.001563,0.001442,0.001356,0.001244,0.001141,0.001087,0.001016,0.000979,0.00091,0.000871,0.000844,0.000817,0.000776,0.000728,0.000695,0.00068,0.000649,0.000637,0.000601,0.000566,0.000541,0.00052,0.000493,0.00049,0.0005,0.000516,0.000522,0.000556,0.000564,0.000599,0.000622,0.000655,0.000673,0.000679,0.000684,0.000685,0.000692,0.000708
Mujeres,25,0.002978,0.002522,0.002519,0.002465,0.002215,0.002112,0.001986,0.001817,0.001653,0.001525,0.001433,0.001313,0.001203,0.001146,0.00107,0.001032,0.000957,0.000916,0.000887,0.000856,0.000812,0.000761,0.000724,0.000706,0.000673,0.000659,0.00062,0.000583,0.000557,0.000534,0.000507,0.000504,0.000513,0.00053,0.000535,0.000569,0.000577,0.000614,0.000637,0.000669,0.000687,0.000694,0.000699,0.000702,0.000711,0.000728
Mujeres,26,0.003108,0.002672,0.002664,0.002604,0.002338,0.002229,0.002095,0.001915,0.001743,0.001608,0.00151,0.001383,0.001268,0.001206,0.001125,0.001085,0.001006,0.000962,0.00093,0.000897,0.00085,0.000795,0.000756,0.000736,0.000699,0.000684,0.000644,0.000605,0.000577,0.000552,0.000524,0.000519,0.000529,0.000546,0.00055,0.000585,0.000592,0.000629,0.000652,0.000687,0.000704,0.000711,0.000717,0.00072,0.000731,0.000751
Mujeres,27,0.003235,0.002815,0.002806,0.002741,0.002461,0.002344,0.002202,0.002015,0.001833,0.00169,0.001588,0.001454,0.001332,0.001267,0.001184,0.001141,0.001058,0.00101,0.000977,0.000942,0.000891,0.000833,0.000792,0.000769,0.000731,0.000714,0.000672,0.000631,0.000601,0.000575,0.000545,0.00054,0.00055,0.000566,0.00057,0.000605,0.000611,0.000649,0.000672,0.000707,0.000724,0.000731,0.000737,0.000741,0.000753,0.000776
Mujeres,28,0.003362,0.002956,0.002946,0.002877,0.002582,0.002457,0.002312,0.002113,0.001924,0.001776,0.001667,0.001529,0.0014,0.001331,0.001244,0.001199,0.001112,0.001063,0.001027,0.000989,0.000936,0.000875,0.00083,0.000806,0.000766,0.000748,0.000704,0.000662,0.000631,0.000603,0.000571,0.000564,0.000574,0.00059,0.000593,0.000629,0.000636,0.000673,0.000696,0.000731,0.000749,0.000755,0.000761,0.000765,0.000779,0.000804
Mujeres,29,0.00349,0.003096,0.003083,0.00301,0.002702,0.002572,0.002418,0.002216,0.002016,0.001863,0.001749,0.001605,0.00147,0.0014,0.001308,0.001261,0.001169,0.001116,0.001079,0.00104,0.000985,0.000921,0.000874,0.00085,0.000807,0.000789,0.000743,0.000699,0.000666,0.000637,0.000602,0.000594,0.000603,0.000619,0.000622,0.000659,0.000664,0.000701,0.000725,0.00076,0.000778,0.000784,0.00079,0.000794,0.000808,0.000837
Mujeres,30,0.003616,0.003234,0.003221,0.003143,0.002822,0.002689,0.002528,0.002318,0.002112,0.001953,0.001835,0.001684,0.001544,0.00147,0.001376,0.001327,0.001231,0.001177,0.001139,0.001096,0.001039,0.000972,0.000923,0.000899,0.000855,0.000837,0.000789,0.000742,0.000707,0.000675,0.000638,0.00063,0.000638,0.000654,0.000656,0.000694,0.000698,0.000736,0.000759,0.000796,0.000813,0.000819,0.000824,0.000828,0.000844,0.000874
Mujeres,31,0.003745,0.003369,0.003357,0.00328,0.002944,0.002805,0.002643,0.002424,0.002209,0.002046,0.001924,0.001769,0.001623,0.001549,0.001448,0.001398,0.001298,0.001242,0.001201,0.001159,0.001098,0.00103,0.000979,0.000954,0.000909,0.000892,0.000843,0.000793,0.000756,0.000722,0.000681,0.000671,0.00068,0.000696,0.000697,0.000735,0.000739,0.000778,0.0008,0.000836,0.000855,0.00086,0.000865,0.000869,0.000885,0.000918
Mujeres,32,0.003875,0.003504,0.003496,0.003414,0.003068,0.002926,0.00276,0.002534,0.002314,0.002144,0.002019,0.001858,0.001708,0.001631,0.001528,0.001476,0.001372,0.001314,0.001272,0.001227,0.001166,0.001093,0.001041,0.001017,0.000972,0.000955,0.000903,0.000851,0.000812,0.000775,0.000731,0.00072,0.000728,0.000745,0.000744,0.000784,0.000785,0.000825,0.000847,0.000886,0.000903,0.000908,0.000912,0.000916,0.000934,0.000967
Mujeres,33,0.00401,0.003644,0.003635,0.003555,0.003194,0.003052,0.00288,0.002647,0.002423,0.002247,0.002122,0.001954,0.0018,0.001719,0.001614,0.001562,0.001453,0.001393,0.001349,0.001303,0.00124,0.001164,0.001112,0.001088,0.001042,0.001027,0.000973,0.000918,0.000876,0.000836,0.000789,0.000776,0.000783,0.0008,0.000798,0.000839,0.00084,0.00088,0.000903,0.000942,0.00096,0.000964,0.000967,0.000971,0.000989,0.001025
Mujeres,34,0.004153,0.003792,0.003783,0.003703,0.003331,0.003181,0.003007,0.00277,0.002536,0.002357,0.00223,0.002058,0.0019,0.001818,0.001706,0.001655,0.001542,0.001478,0.001434,0.001389,0.001322,0.001245,0.00119,0.001167,0.001121,0.001108,0.001052,0.000992,0.000949,0.000906,0.000854,0.000839,0.000846,0.000863,0.00086,0.000903,0.000901,0.000944,0.000966,0.001007,0.001024,0.001027,0.001031,0.001034,0.001053,0.00109
Mujeres,35,0.0043,0.00394,0.003934,0.003852,0.00347,0.003321,0.003146,0.002898,0.002661,0.002477,0.002347,0.00217,0.002005,0.001924,0.001809,0.001756,0.001639,0.001573,0.00153,0.001482,0.001413,0.001333,0.001279,0.001258,0.001211,0.0012,0.00114,0.001078,0.00103,0.000983,0.000926,0.000909,0.000916,0.000934,0.00093,0.000975,0.000971,0.001015,0.001038,0.00108,0.001097,0.001099,0.001103,0.001106,0.001125,0.001165
Mujeres,36,0.004451,0.004098,0.004094,0.004017,0.003619,0.003472,0.003289,0.00304,0.002792,0.002604,0.002473,0.002294,0.002122,0.002039,0.001923,0.001869,0.001747,0.00168,0.001634,0.001587,0.001515,0.001432,0.001376,0.001359,0.001312,0.001301,0.001239,0.001171,0.001121,0.00107,0.001008,0.000989,0.000996,0.001014,0.001008,0.001055,0.001049,0.001096,0.00112,0.001163,0.00118,0.001181,0.001184,0.001187,0.001207,0.001248
Mujeres,37,0.004619,0.004265,0.004264,0.004188,0.00378,0.003629,0.003446,0.00319,0.002935,0.002744,0.002611,0.002425,0.002251,0.002166,0.002046,0.001991,0.001865,0.001796,0.001752,0.001703,0.00163,0.001543,0.001487,0.001471,0.001423,0.001414,0.001348,0.001277,0.001222,0.001166,0.001099,0.001078,0.001084,0.001103,0.001096,0.001146,0.001137,0.001186,0.00121,0.001255,0.001273,0.001274,0.001275,0.001278,0.001299,0.001343
Mujeres,38,0.004794,0.004446,0.004449,0.004374,0.003952,0.003803,0.003614,0.003352,0.003092,0.002896,0.002761,0.002571,0.002391,0.002306,0.002183,0.002129,0.001997,0.001926,0.00188,0.001831,0.001755,0.001666,0.001609,0.001594,0.001547,0.00154,0.00147,0.001394,0.001333,0.001274,0.0012,0.001176,0.001183,0.001203,0.001193,0.001246,0.001235,0.001287,0.001311,0.001358,0.001376,0.001375,0.001378,0.00138,0.001402,0.001448
Mujeres,39,0.004979,0.004643,0.004649,0.004575,0.004139,0.003988,0.003801,0.003529,0.003259,0.00306,0.002925,0.002729,0.002543,0.002461,0.002332,0.00228,0.00214,0.002068,0.002021,0.001971,0.001893,0.001801,0.001743,0.001731,0.001683,0.001679,0.001606,0.001523,0.001458,0.001394,0.001312,0.001285,0.001292,0.001313,0.001301,0.001357,0.001344,0.001398,0.001423,0.001473,0.001491,0.001491,0.001492,0.001493,0.001516,0.001565
Mujeres,40,0.005183,0.004854,0.004866,0.004793,0.004342,0.00419,0.003999,0.003721,0.003444,0.003241,0.003105,0.002903,0.002711,0.002629,0.002495,0.002445,0.002298,0.002226,0.002178,0.002128,0.002047,0.00195,0.001892,0.001884,0.001835,0.001832,0.001754,0.001665,0.001595,0.001525,0.001436,0.001406,0.001414,0.001436,0.001421,0.001481,0.001464,0.001522,0.001546,0.0016,0.001618,0.001616,0.001617,0.001619,0.001644,0.001694
Mujeres,41,0.005406,0.005084,0.005102,0.005033,0.004567,0.004409,0.004218,0.00393,0.003646,0.003434,0.0033,0.003094,0.002896,0.002813,0.002677,0.002625,0.002474,0.002398,0.002351,0.0023,0.002216,0.002115,0.002055,0.002051,0.002,0.002001,0.001916,0.001821,0.001746,0.001669,0.001571,0.00154,0.001547,0.00157,0.001553,0.001616,0.001597,0.001658,0.001683,0.001741,0.001759,0.001756,0.001756,0.001759,0.001785,0.001838
Mujeres,42,0.005641,0.005338,0.00536,0.005295,0.004806,0.00465,0.004457,0.00416,0.003865,0.003652,0.003512,0.0033,0.003099,0.003015,0.002877,0.002826,0.002667,0.002587,0.002541,0.00249,0.002404,0.002296,0.002236,0.002235,0.002183,0.002186,0.002096,0.001993,0.001911,0.001828,0.001721,0.001686,0.001695,0.001718,0.0017,0.001767,0.001744,0.001808,0.001835,0.001895,0.001914,0.00191,0.001911,0.001912,0.00194,0.001998
Mujeres,43,0.005902,0.005614,0.00564,0.00558,0.005071,0.004911,0.004714,0.00441,0.004106,0.003884,0.003749,0.003529,0.003318,0.003237,0.003092,0.003047,0.002879,0.002797,0.002751,0.0027,0.002608,0.002496,0.002433,0.002437,0.002383,0.002389,0.002292,0.002181,0.002093,0.002003,0.001886,0.001849,0.001856,0.001883,0.001859,0.001932,0.001905,0.001973,0.002002,0.002065,0.002085,0.002081,0.002081,0.002082,0.002112,0.002173
Mujeres,44,0.006188,0.005919,0.005955,0.005891,0.00536,0.0052,0.005001,0.004684,0.004368,0.004144,0.004006,0.003779,0.003561,0.00348,0.003331,0.003289,0.00311,0.003028,0.002981,0.00293,0.002836,0.002717,0.002653,0.002658,0.002602,0.002613,0.002508,0.002386,0.002293,0.002194,0.002068,0.002025,0.002034,0.002061,0.002036,0.002112,0.002082,0.002155,0.002184,0.002253,0.002274,0.002267,0.002267,0.002269,0.0023,0.002367
Mujeres,45,0.006496,0.006253,0.006291,0.006232,0.005673,0.005515,0.005309,0.004981,0.004655,0.00442,0.004283,0.004051,0.003826,0.003747,0.003593,0.003551,0.003365,0.003281,0.003235,0.003181,0.003083,0.002958,0.00289,0.002902,0.002843,0.002855,0.002743,0.002613,0.002511,0.002406,0.002267,0.00222,0.002229,0.002259,0.002229,0.002313,0.002277,0.002355,0.002385,0.002459,0.00248,0.002471,0.002472,0.002474,0.002509,0.002579
Mujeres,46,0.006837,0.006615,0.006664,0.006603,0.006019,0.005857,0.005648,0.005308,0.004969,0.004728,0.004591,0.004352,0.004118,0.00404,0.003881,0.003844,0.003645,0.003557,0.003513,0.003458,0.003354,0.003223,0.003153,0.003167,0.003107,0.003123,0.003002,0.002861,0.002751,0.002635,0.002483,0.002433,0.002443,0.002475,0.002442,0.002531,0.00249,0.002575,0.002605,0.002685,0.002706,0.002697,0.002698,0.0027,0.002737,0.002814
Mujeres,47,0.007211,0.00702,0.007074,0.007015,0.0064,0.006233,0.006023,0.005668,0.005311,0.005064,0.004927,0.004677,0.004436,0.004359,0.004199,0.004161,0.003954,0.003859,0.003816,0.003763,0.003652,0.003512,0.003439,0.00346,0.003395,0.003416,0.003286,0.003133,0.003012,0.002887,0.002722,0.002668,0.002678,0.002712,0.002675,0.002771,0.002724,0.002815,0.002847,0.002933,0.002956,0.002944,0.002945,0.002948,0.002987,0.003071
Mujeres,48,0.007615,0.007459,0.007519,0.007465,0.006812,0.006648,0.006429,0.006055,0.005687,0.005433,0.005294,0.005036,0.00478,0.004712,0.004542,0.00451,0.004289,0.004192,0.004151,0.004094,0.003979,0.00383,0.003753,0.003778,0.003711,0.003733,0.003595,0.003429,0.0033,0.003163,0.002982,0.002922,0.002934,0.002973,0.00293,0.003034,0.002981,0.003079,0.003112,0.003205,0.003228,0.003216,0.003216,0.00322,0.003263,0.003353
Mujeres,49,0.008059,0.00794,0.008007,0.007953,0.007265,0.007096,0.006871,0.006486,0.006097,0.005831,0.005691,0.005428,0.005159,0.005092,0.004919,0.00489,0.004657,0.004557,0.004512,0.004457,0.004337,0.004174,0.004094,0.004126,0.004056,0.004083,0.003932,0.003751,0.003612,0.003464,0.003267,0.003203,0.003217,0.003256,0.003209,0.003321,0.003263,0.003367,0.003402,0.003502,0.003526,0.003513,0.003514,0.003519,0.003566,0.003663
Mujeres,50,0.008549,0.008475,0.008542,0.008489,0.007763,0.007587,0.007361,0.006949,0.006547,0.006269,0.00613,0.005852,0.005578,0.005513,0.005329,0.005306,0.005061,0.004956,0.004914,0.004857,0.004726,0.004555,0.00447,0.004507,0.004433,0.004465,0.0043,0.004105,0.003954,0.003795,0.003579,0.00351,0.003525,0.003569,0.003516,0.003637,0.003571,0.003684,0.003722,0.003828,0.003855,0.003839,0.003839,0.003845,0.003897,0.004003
Mujeres,51,0.009079,0.009049,0.00913,0.009077,0.008304,0.008127,0.007888,0.007462,0.007031,0.006745,0.006609,0.006319,0.006031,0.005968,0.005779,0.005762,0.005499,0.005393,0.005349,0.005291,0.005154,0.004968,0.004881,0.00492,0.004844,0.00488,0.004702,0.004493,0.004328,0.004154,0.003922,0.003845,0.003862,0.00391,0.003851,0.003985,0.00391,0.004032,0.004071,0.004186,0.004214,0.004196,0.004198,0.004204,0.004261,0.004377
Mujeres,52,0.009669,0.009687,0.00977,0.009723,0.008898,0.008713,0.008463,0.008015,0.007568,0.007268,0.007128,0.006826,0.00652,0.006465,0.006269,0.006257,0.00598,0.005868,0.005829,0.005765,0.005619,0.005422,0.005327,0.005374,0.005293,0.005335,0.005141,0.004915,0.004738,0.004548,0.004294,0.004212,0.004233,0.004284,0.004221,0.004362,0.00428,0.004411,0.004453,0.004578,0.004606,0.004587,0.004589,0.004597,0.00466,0.004785
Mujeres,53,0.010306,0.01038,0.010471,0.010419,0.009544,0.009351,0.009094,0.008624,0.008146,0.007836,0.007694,0.007381,0.007062,0.007009,0.006805,0.0068,0.006505,0.00639,0.006348,0.006287,0.006129,0.00592,0.005817,0.005869,0.005782,0.005829,0.005623,0.005375,0.005185,0.004979,0.004702,0.004614,0.004635,0.004693,0.004624,0.004778,0.004685,0.004827,0.00487,0.005008,0.005037,0.005015,0.005019,0.005029,0.005097,0.005233
Mujeres,54,0.010999,0.011136,0.011241,0.011182,0.010249,0.010052,0.009787,0.00928,0.008782,0.008454,0.008315,0.007981,0.007651,0.007607,0.007392,0.007393,0.007081,0.006957,0.006919,0.006856,0.006686,0.006461,0.006349,0.006411,0.006315,0.00637,0.006147,0.005879,0.005673,0.00545,0.005149,0.005055,0.005077,0.005143,0.005063,0.005232,0.005129,0.005283,0.005329,0.005476,0.005509,0.005485,0.005489,0.0055,0.005575,0.005724
Mujeres,55,0.011761,0.011966,0.012071,0.012019,0.011016,0.010811,0.010536,0.010001,0.00947,0.009127,0.008987,0.008639,0.008288,0.008251,0.008033,0.008044,0.007706,0.007578,0.007542,0.007475,0.007296,0.00705,0.006931,0.007003,0.006899,0.006961,0.006718,0.006428,0.006204,0.005964,0.005637,0.005536,0.005563,0.005633,0.005548,0.005728,0.005614,0.005782,0.005831,0.005992,0.006025,0.005998,0.006003,0.006017,0.0061,0.006263
Mujeres,56,0.012597,0.012866,0.01298,0.012929,0.011851,0.011636,0.011348,0.010789,0.010226,0.009862,0.00972,0.009357,0.008987,0.008959,0.008729,0.008747,0.008387,0.008257,0.00822,0.008151,0.007961,0.007692,0.007569,0.007644,0.007536,0.007604,0.007342,0.007029,0.006788,0.006526,0.00617,0.006062,0.006091,0.00617,0.006073,0.006273,0.006148,0.006329,0.006381,0.006554,0.00659,0.006561,0.006567,0.006583,0.006676,0.006854
Mujeres,57,0.013504,0.013849,0.013973,0.013916,0.012764,0.012544,0.012241,0.011638,0.01104,0.010665,0.010523,0.010142,0.00975,0.009731,0.009485,0.009516,0.009136,0.008999,0.008961,0.00889,0.008686,0.008395,0.008262,0.008346,0.00823,0.008308,0.008022,0.007683,0.007424,0.00714,0.006754,0.006635,0.00667,0.006757,0.006653,0.006868,0.006729,0.006925,0.006982,0.00717,0.007209,0.007177,0.007185,0.007204,0.007305,0.0075
Mujeres,58,0.01449,0.014923,0.015055,0.015,0.013755,0.013526,0.013205,0.012571,0.011933,0.011539,0.011394,0.010995,0.010578,0.010565,0.010316,0.010358,0.009945,0.009801,0.009772,0.009694,0.009474,0.009162,0.009017,0.009113,0.008984,0.009074,0.008766,0.008397,0.008118,0.007812,0.007391,0.007263,0.007304,0.007399,0.007285,0.007521,0.007367,0.00758,0.00764,0.007844,0.007886,0.007851,0.007861,0.007884,0.007996,0.008208
